crm_account_id,Transaction_date,Transaction_amount
17578,"Monday, October 21, 2019",7750
10299,"Monday, October 21, 2019",5666
9454,"Monday, October 21, 2019",12611
12980,"Monday, October 21, 2019",4277
5018,"Monday, October 21, 2019",2888
8669,"Monday, October 21, 2019",2888
14972,"Monday, October 21, 2019",2888
14972,"Monday, October 21, 2019",14000
4389,"Monday, October 21, 2019",2888
660,"Monday, October 21, 2019",11222
5194,"Monday, October 21, 2019",4277
17974,"Monday, October 21, 2019",5944
15121,"Monday, October 21, 2019",2888
17493,"Monday, October 21, 2019",2888
17153,"Monday, October 21, 2019",2888
4596,"Monday, October 21, 2019",2888
16800,"Monday, October 21, 2019",2888
16431,"Monday, October 21, 2019",4833
17882,"Monday, October 21, 2019",3583
180,"Monday, October 21, 2019",15388
12123,"Monday, October 21, 2019",14242
2367,"Monday, October 21, 2019",2888
10879,"Monday, October 21, 2019",4277
15444,"Monday, October 21, 2019",2888
6028,"Monday, October 21, 2019",4277
18170,"Monday, October 21, 2019",1916
18171,"Monday, October 21, 2019",1916
18164,"Monday, October 21, 2019",1916
12463,"Monday, October 21, 2019",15388
12296,"Monday, October 21, 2019",4277
18165,"Monday, October 21, 2019",1916
18166,"Monday, October 21, 2019",1916
18173,"Monday, October 21, 2019",1916
18175,"Monday, October 21, 2019",1916
18168,"Monday, October 21, 2019",1916
18176,"Monday, October 21, 2019",1916
18178,"Monday, October 21, 2019",1916
18189,"Monday, October 21, 2019",1916
17782,"Monday, October 21, 2019",2888
18188,"Monday, October 21, 2019",1916
18187,"Monday, October 21, 2019",1916
18186,"Monday, October 21, 2019",1916
18185,"Monday, October 21, 2019",1916
18184,"Monday, October 21, 2019",1916
18183,"Monday, October 21, 2019",1916
18182,"Monday, October 21, 2019",1916
18181,"Monday, October 21, 2019",1916
18180,"Monday, October 21, 2019",1916
18193,"Monday, October 21, 2019",1916
18020,"Monday, October 21, 2019",4277
18192,"Monday, October 21, 2019",1916
18191,"Monday, October 21, 2019",1916
18190,"Monday, October 21, 2019",1916
9908,"Monday, October 21, 2019",43166
17449,"Monday, October 21, 2019",2888
13699,"Monday, October 21, 2019",20041
14595,"Monday, October 21, 2019",2888
13229,"Monday, October 21, 2019",12611
4209,"Monday, October 21, 2019",7888
5245,"Monday, October 21, 2019",2888
18199,"Monday, October 21, 2019",2888
12463,"Monday, October 21, 2019",15388
6467,"Tuesday, October 22, 2019",2888
12982,"Tuesday, October 22, 2019",140388
11495,"Tuesday, October 22, 2019",15388
12385,"Tuesday, October 22, 2019",8444
6783,"Tuesday, October 22, 2019",2888
9377,"Tuesday, October 22, 2019",4972
17261,"Tuesday, October 22, 2019",2897
14926,"Tuesday, October 22, 2019",2888
9454,"Tuesday, October 22, 2019",15388
5704,"Tuesday, October 22, 2019",2888
3370,"Tuesday, October 22, 2019",2888
11644,"Tuesday, October 22, 2019",29277
13206,"Tuesday, October 22, 2019",2888
7282,"Tuesday, October 22, 2019",29277
6948,"Tuesday, October 22, 2019",5666
10444,"Tuesday, October 22, 2019",2888
7079,"Tuesday, October 22, 2019",4277
13047,"Tuesday, October 22, 2019",15388
7500,"Tuesday, October 22, 2019",36222
7459,"Tuesday, October 22, 2019",29277
13600,"Tuesday, October 22, 2019",2888
12296,"Tuesday, October 22, 2019",4277
7499,"Tuesday, October 22, 2019",7055
10533,"Tuesday, October 22, 2019",43166
17327,"Tuesday, October 22, 2019",2888
18075,"Tuesday, October 22, 2019",2888
14505,"Tuesday, October 22, 2019",4277
16769,"Tuesday, October 22, 2019",5666
18224,"Tuesday, October 22, 2019",2888
17782,"Tuesday, October 22, 2019",2888
17894,"Tuesday, October 22, 2019",2888
5184,"Tuesday, October 22, 2019",29277
13242,"Tuesday, October 22, 2019",2888
1627,"Tuesday, October 22, 2019",8166
6878,"Tuesday, October 22, 2019",3583
14291,"Tuesday, October 22, 2019",15388
6917,"Tuesday, October 22, 2019",65210
16472,"Tuesday, October 22, 2019",4277
9310,"Tuesday, October 22, 2019",2861
16214,"Tuesday, October 22, 2019",33355
13421,"Tuesday, October 22, 2019",4277
7249,"Tuesday, October 22, 2019",140388
16431,"Tuesday, October 22, 2019",2888
6084,"Tuesday, October 22, 2019",2888
14330,"Tuesday, October 22, 2019",8444
2295,"Tuesday, October 22, 2019",4000
7470,"Tuesday, October 22, 2019",11222
18247,"Tuesday, October 22, 2019",5666
9017,"Tuesday, October 22, 2019",15388
12813,"Tuesday, October 22, 2019",5666
17515,"Tuesday, October 22, 2019",4277
14391,"Tuesday, October 22, 2019",7055
12879,"Tuesday, October 22, 2019",140388
17155,"Tuesday, October 22, 2019",2888
6173,"Tuesday, October 22, 2019",15388
9195,"Tuesday, October 22, 2019",53229
7825,"Tuesday, October 22, 2019",52468
12463,"Tuesday, October 22, 2019",29277
8357,"Tuesday, October 22, 2019",4277
5245,"Tuesday, October 22, 2019",2888
427,"Tuesday, October 22, 2019",8444
10073,"Tuesday, October 22, 2019",44039
4380,"Wednesday, October 23, 2019",4277
845,"Wednesday, October 23, 2019",4277
12322,"Wednesday, October 23, 2019",22333
4055,"Wednesday, October 23, 2019",2888
7113,"Wednesday, October 23, 2019",9833
8357,"Wednesday, October 23, 2019",4277
9377,"Wednesday, October 23, 2019",4277
18273,"Wednesday, October 23, 2019",2888
1979,"Wednesday, October 23, 2019",5666
6942,"Wednesday, October 23, 2019",2888
2295,"Wednesday, October 23, 2019",4000
2958,"Wednesday, October 23, 2019",2888
4923,"Wednesday, October 23, 2019",2888
17261,"Wednesday, October 23, 2019",2888
10378,"Wednesday, October 23, 2019",140388
10444,"Wednesday, October 23, 2019",2888
2613,"Wednesday, October 23, 2019",2888
1509,"Wednesday, October 23, 2019",70944
6810,"Wednesday, October 23, 2019",5666
6467,"Wednesday, October 23, 2019",2888
8669,"Wednesday, October 23, 2019",2888
8335,"Wednesday, October 23, 2019",2888
9219,"Wednesday, October 23, 2019",279277
1873,"Wednesday, October 23, 2019",15388
7430,"Wednesday, October 23, 2019",8444
180,"Wednesday, October 23, 2019",57055
3022,"Wednesday, October 23, 2019",209833
4389,"Wednesday, October 23, 2019",2888
9904,"Wednesday, October 23, 2019",29277
10090,"Wednesday, October 23, 2019",84833
10450,"Wednesday, October 23, 2019",2888
15444,"Wednesday, October 23, 2019",2888
17882,"Wednesday, October 23, 2019",5666
16629,"Wednesday, October 23, 2019",8444
16444,"Wednesday, October 23, 2019",5333
16444,"Wednesday, October 23, 2019",34833
14595,"Wednesday, October 23, 2019",4055
11924,"Wednesday, October 23, 2019",4277
13405,"Wednesday, October 23, 2019",7750
12296,"Wednesday, October 23, 2019",4277
17115,"Wednesday, October 23, 2019",2888
18235,"Wednesday, October 23, 2019",8444
7040,"Wednesday, October 23, 2019",43166
10299,"Wednesday, October 23, 2019",5666
660,"Wednesday, October 23, 2019",12611
13047,"Wednesday, October 23, 2019",15388
7249,"Wednesday, October 23, 2019",279277
57,"Wednesday, October 23, 2019",279277
12741,"Wednesday, October 23, 2019",15388
16431,"Wednesday, October 23, 2019",2888
11412,"Wednesday, October 23, 2019",2888
3465,"Wednesday, October 23, 2019",8444
17782,"Wednesday, October 23, 2019",2888
15321,"Wednesday, October 23, 2019",15388
1907,"Wednesday, October 23, 2019",4972
922,"Wednesday, October 23, 2019",29277
9377,"Wednesday, October 23, 2019",2888
11973,"Wednesday, October 23, 2019",5666
14595,"Wednesday, October 23, 2019",2888
2367,"Wednesday, October 23, 2019",2888
18228,"Wednesday, October 23, 2019",2958
12779,"Wednesday, October 23, 2019",2888
6783,"Wednesday, October 23, 2019",4277
15775,"Wednesday, October 23, 2019",2888
10879,"Wednesday, October 23, 2019",4277
5245,"Wednesday, October 23, 2019",2888
17669,"Thursday, October 24, 2019",5666
13723,"Thursday, October 24, 2019",2888
7518,"Thursday, October 24, 2019",765388
14858,"Thursday, October 24, 2019",2888
8357,"Thursday, October 24, 2019",4277
3370,"Thursday, October 24, 2019",2888
18035,"Thursday, October 24, 2019",2888
13242,"Thursday, October 24, 2019",2888
17341,"Thursday, October 24, 2019",2888
12631,"Thursday, October 24, 2019",43166
9377,"Thursday, October 24, 2019",4972
6467,"Thursday, October 24, 2019",2888
16621,"Thursday, October 24, 2019",2888
18315,"Thursday, October 24, 2019",2888
9519,"Thursday, October 24, 2019",5666
6084,"Thursday, October 24, 2019",2888
18035,"Thursday, October 24, 2019",15388
17617,"Thursday, October 24, 2019",5322
8644,"Thursday, October 24, 2019",9833
13788,"Thursday, October 24, 2019",4277
18316,"Thursday, October 24, 2019",2888
10444,"Thursday, October 24, 2019",2888
2295,"Thursday, October 24, 2019",4277
18008,"Thursday, October 24, 2019",2888
7749,"Thursday, October 24, 2019",4277
14595,"Thursday, October 24, 2019",2888
8578,"Thursday, October 24, 2019",29277
17261,"Thursday, October 24, 2019",3305
5582,"Thursday, October 24, 2019",70944
18318,"Thursday, October 24, 2019",2888
4061,"Thursday, October 24, 2019",84833
17782,"Thursday, October 24, 2019",2888
16289,"Thursday, October 24, 2019",14277
18248,"Thursday, October 24, 2019",2888
10400,"Thursday, October 24, 2019",9833
2295,"Thursday, October 24, 2019",5694
11973,"Thursday, October 24, 2019",3416
18320,"Thursday, October 24, 2019",2888
17299,"Thursday, October 24, 2019",2888
15513,"Thursday, October 24, 2019",4277
10526,"Thursday, October 24, 2019",4277
12296,"Thursday, October 24, 2019",4277
5448,"Thursday, October 24, 2019",29277
5002,"Thursday, October 24, 2019",4277
17366,"Thursday, October 24, 2019",3583
14595,"Thursday, October 24, 2019",5319
4389,"Thursday, October 24, 2019",2888
6028,"Thursday, October 24, 2019",2888
15775,"Thursday, October 24, 2019",2888
10991,"Thursday, October 24, 2019",2888
17956,"Thursday, October 24, 2019",2888
10299,"Thursday, October 24, 2019",5666
5245,"Thursday, October 24, 2019",2888
12296,"Thursday, October 24, 2019",4277
18341,"Friday, October 25, 2019",2888
10400,"Friday, October 25, 2019",5666
6467,"Friday, October 25, 2019",2888
9377,"Friday, October 25, 2019",3583
15775,"Friday, October 25, 2019",4277
14455,"Friday, October 25, 2019",279277
13242,"Friday, October 25, 2019",2888
10444,"Friday, October 25, 2019",2888
1255,"Friday, October 25, 2019",15388
3693,"Friday, October 25, 2019",2888
6084,"Friday, October 25, 2019",2888
7854,"Friday, October 25, 2019",2888
10450,"Friday, October 25, 2019",2888
17724,"Friday, October 25, 2019",2888
5903,"Friday, October 25, 2019",8027
1039,"Friday, October 25, 2019",2888
17818,"Friday, October 25, 2019",2888
8914,"Friday, October 25, 2019",2888
14595,"Friday, October 25, 2019",4069
18230,"Friday, October 25, 2019",8819
17782,"Friday, October 25, 2019",2888
16813,"Friday, October 25, 2019",7750
10299,"Friday, October 25, 2019",5666
8697,"Friday, October 25, 2019",2888
12296,"Friday, October 25, 2019",4277
191,"Friday, October 25, 2019",4277
4380,"Friday, October 25, 2019",15388
13600,"Friday, October 25, 2019",2888
15698,"Friday, October 25, 2019",6361
16484,"Saturday, October 26, 2019",2888
10818,"Saturday, October 26, 2019",4277
9377,"Saturday, October 26, 2019",4972
6467,"Saturday, October 26, 2019",2888
2583,"Saturday, October 26, 2019",2888
16811,"Saturday, October 26, 2019",15388
15739,"Saturday, October 26, 2019",2888
14272,"Saturday, October 26, 2019",5666
4923,"Saturday, October 26, 2019",2888
11835,"Saturday, October 26, 2019",2888
6810,"Saturday, October 26, 2019",5666
1191,"Saturday, October 26, 2019",2888
3367,"Saturday, October 26, 2019",140388
10687,"Saturday, October 26, 2019",4277
6028,"Saturday, October 26, 2019",4277
15697,"Saturday, October 26, 2019",2888
18228,"Saturday, October 26, 2019",2888
13699,"Saturday, October 26, 2019",20041
8780,"Saturday, October 26, 2019",18861
12200,"Saturday, October 26, 2019",8444
13242,"Saturday, October 26, 2019",2888
17261,"Saturday, October 26, 2019",2888
6027,"Saturday, October 26, 2019",7871
15444,"Saturday, October 26, 2019",2888
11253,"Saturday, October 26, 2019",2888
1271,"Saturday, October 26, 2019",5666
17885,"Saturday, October 26, 2019",39726
7669,"Saturday, October 26, 2019",2888
13047,"Saturday, October 26, 2019",15388
7749,"Saturday, October 26, 2019",2888
6942,"Saturday, October 26, 2019",4277
16324,"Saturday, October 26, 2019",2888
13550,"Saturday, October 26, 2019",2888
6263,"Saturday, October 26, 2019",112611
9017,"Saturday, October 26, 2019",15388
12923,"Saturday, October 26, 2019",4168166
7282,"Saturday, October 26, 2019",8444
5434,"Saturday, October 26, 2019",39726
17366,"Saturday, October 26, 2019",2888
1627,"Saturday, October 26, 2019",7750
10818,"Saturday, October 26, 2019",7055
10759,"Saturday, October 26, 2019",4277
10444,"Saturday, October 26, 2019",2888
15321,"Saturday, October 26, 2019",14242
4209,"Saturday, October 26, 2019",7888
6810,"Saturday, October 26, 2019",5666
18398,"Saturday, October 26, 2019",2888
7430,"Saturday, October 26, 2019",12527
1680,"Saturday, October 26, 2019",15388
17974,"Saturday, October 26, 2019",5944
14935,"Saturday, October 26, 2019",29277
12296,"Saturday, October 26, 2019",4277
10373,"Saturday, October 26, 2019",8444
191,"Saturday, October 26, 2019",2888
7249,"Saturday, October 26, 2019",279277
17782,"Saturday, October 26, 2019",2888
10879,"Saturday, October 26, 2019",4277
14451,"Saturday, October 26, 2019",8444
18397,"Saturday, October 26, 2019",2888
12463,"Saturday, October 26, 2019",15388
18364,"Saturday, October 26, 2019",2888
10299,"Saturday, October 26, 2019",5666
10478,"Saturday, October 26, 2019",8444
7459,"Saturday, October 26, 2019",29277
18412,"Saturday, October 26, 2019",4277
16629,"Sunday, October 27, 2019",29277
3776,"Sunday, October 27, 2019",2888
6860,"Sunday, October 27, 2019",8444
15673,"Sunday, October 27, 2019",4277
12296,"Sunday, October 27, 2019",4277
12438,"Sunday, October 27, 2019",2888
6084,"Sunday, October 27, 2019",2888
17934,"Sunday, October 27, 2019",2888
18099,"Sunday, October 27, 2019",2888
17724,"Sunday, October 27, 2019",2888
191,"Sunday, October 27, 2019",2888
17261,"Sunday, October 27, 2019",2888
10444,"Sunday, October 27, 2019",2888
9377,"Sunday, October 27, 2019",4277
2295,"Sunday, October 27, 2019",3583
17782,"Sunday, October 27, 2019",2888
12344,"Sunday, October 27, 2019",2888
12463,"Sunday, October 27, 2019",29277
10526,"Monday, October 28, 2019",8444
1052,"Monday, October 28, 2019",2888
1052,"Monday, October 28, 2019",7055
17299,"Monday, October 28, 2019",2888
10879,"Monday, October 28, 2019",2888
13421,"Monday, October 28, 2019",4277
3370,"Monday, October 28, 2019",2888
9377,"Monday, October 28, 2019",5666
10299,"Monday, October 28, 2019",5666
8697,"Monday, October 28, 2019",2888
1568,"Monday, October 28, 2019",15388
1907,"Monday, October 28, 2019",36222
13047,"Monday, October 28, 2019",15388
6948,"Monday, October 28, 2019",5666
6173,"Monday, October 28, 2019",15388
191,"Monday, October 28, 2019",2888
4923,"Monday, October 28, 2019",2888
12982,"Monday, October 28, 2019",140388
1629,"Monday, October 28, 2019",2888
8532,"Monday, October 28, 2019",15388
11495,"Monday, October 28, 2019",5666
2295,"Monday, October 28, 2019",3583
11021,"Monday, October 28, 2019",5166
17515,"Monday, October 28, 2019",5666
17341,"Monday, October 28, 2019",2888
6792,"Monday, October 28, 2019",2888
8841,"Monday, October 28, 2019",2888
3784,"Monday, October 28, 2019",2888
3784,"Monday, October 28, 2019",14000
9454,"Monday, October 28, 2019",8444
10759,"Monday, October 28, 2019",2888
17261,"Monday, October 28, 2019",2888
12385,"Monday, October 28, 2019",7055
10818,"Monday, October 28, 2019",15388
11253,"Monday, October 28, 2019",4277
12296,"Monday, October 28, 2019",4277
9017,"Monday, October 28, 2019",15388
845,"Monday, October 28, 2019",5666
17204,"Monday, October 28, 2019",4277
17904,"Monday, October 28, 2019",2888
3265,"Monday, October 28, 2019",2888
13600,"Monday, October 28, 2019",2888
17607,"Monday, October 28, 2019",4972
3620,"Monday, October 28, 2019",8444
10444,"Monday, October 28, 2019",2888
18368,"Monday, October 28, 2019",2888
7749,"Monday, October 28, 2019",4277
14060,"Monday, October 28, 2019",14243
10400,"Monday, October 28, 2019",5666
12671,"Monday, October 28, 2019",8444
12463,"Monday, October 28, 2019",29277
18291,"Monday, October 28, 2019",43166
1039,"Monday, October 28, 2019",2888
2122,"Monday, October 28, 2019",140388
10879,"Monday, October 28, 2019",5666
18150,"Monday, October 28, 2019",2888
5250,"Monday, October 28, 2019",4277
3265,"Monday, October 28, 2019",2888
17361,"Monday, October 28, 2019",2888
4674,"Monday, October 28, 2019",2888
2542,"Monday, October 28, 2019",2888
15444,"Monday, October 28, 2019",2888
10450,"Monday, October 28, 2019",4277
17782,"Monday, October 28, 2019",2888
17904,"Monday, October 28, 2019",2888
8697,"Monday, October 28, 2019",2888
9904,"Monday, October 28, 2019",29277
4389,"Tuesday, October 29, 2019",2888
10400,"Tuesday, October 29, 2019",9833
17830,"Tuesday, October 29, 2019",5666
18485,"Tuesday, October 29, 2019",2888
5245,"Tuesday, October 29, 2019",2888
9377,"Tuesday, October 29, 2019",4972
11672,"Tuesday, October 29, 2019",2888
12296,"Tuesday, October 29, 2019",4277
13242,"Tuesday, October 29, 2019",2888
191,"Tuesday, October 29, 2019",2888
13425,"Tuesday, October 29, 2019",2888
14691,"Tuesday, October 29, 2019",2888
15035,"Tuesday, October 29, 2019",2888
17904,"Tuesday, October 29, 2019",2888
17261,"Tuesday, October 29, 2019",3027
18469,"Tuesday, October 29, 2019",8444
10444,"Tuesday, October 29, 2019",2888
17782,"Tuesday, October 29, 2019",2888
2904,"Tuesday, October 29, 2019",2888
11237,"Tuesday, October 29, 2019",5388
13600,"Tuesday, October 29, 2019",2888
12296,"Tuesday, October 29, 2019",4277
2295,"Tuesday, October 29, 2019",3583
196,"Tuesday, October 29, 2019",2888
17818,"Tuesday, October 29, 2019",2888
17724,"Tuesday, October 29, 2019",2888
18368,"Tuesday, October 29, 2019",2888
7249,"Tuesday, October 29, 2019",279277
8100,"Tuesday, October 29, 2019",2194
12463,"Tuesday, October 29, 2019",29277
576,"Wednesday, October 30, 2019",5666
18521,"Wednesday, October 30, 2019",2888
5660,"Wednesday, October 30, 2019",30805
10879,"Wednesday, October 30, 2019",4277
5245,"Wednesday, October 30, 2019",2888
17261,"Wednesday, October 30, 2019",2958
9377,"Wednesday, October 30, 2019",5666
12779,"Wednesday, October 30, 2019",2888
17569,"Wednesday, October 30, 2019",2888
10450,"Wednesday, October 30, 2019",2888
6942,"Wednesday, October 30, 2019",3583
12661,"Wednesday, October 30, 2019",4277
7079,"Wednesday, October 30, 2019",2888
10444,"Wednesday, October 30, 2019",2888
11398,"Wednesday, October 30, 2019",2888
16419,"Wednesday, October 30, 2019",27194
2295,"Wednesday, October 30, 2019",3583
6467,"Wednesday, October 30, 2019",2888
17150,"Wednesday, October 30, 2019",140388
15430,"Wednesday, October 30, 2019",4277
191,"Wednesday, October 30, 2019",2888
13047,"Wednesday, October 30, 2019",15388
11021,"Wednesday, October 30, 2019",5666
15163,"Wednesday, October 30, 2019",2888
12885,"Wednesday, October 30, 2019",43166
3370,"Wednesday, October 30, 2019",2888
2055,"Wednesday, October 30, 2019",140388
3877,"Wednesday, October 30, 2019",4277
15697,"Wednesday, October 30, 2019",2888
7249,"Wednesday, October 30, 2019",75300
18535,"Wednesday, October 30, 2019",3583
14933,"Wednesday, October 30, 2019",2888
13242,"Wednesday, October 30, 2019",2888
18515,"Wednesday, October 30, 2019",5666
18434,"Wednesday, October 30, 2019",2888
275,"Wednesday, October 30, 2019",8444
5462,"Wednesday, October 30, 2019",2888
1627,"Wednesday, October 30, 2019",7750
9454,"Wednesday, October 30, 2019",8444
12296,"Wednesday, October 30, 2019",4277
2682,"Wednesday, October 30, 2019",209833
14178,"Wednesday, October 30, 2019",8444
16067,"Wednesday, October 30, 2019",2888
12799,"Wednesday, October 30, 2019",4833
13556,"Wednesday, October 30, 2019",70944
10400,"Wednesday, October 30, 2019",5666
12661,"Wednesday, October 30, 2019",4277
14827,"Wednesday, October 30, 2019",15388
1614,"Wednesday, October 30, 2019",5666
17091,"Wednesday, October 30, 2019",2888
18005,"Wednesday, October 30, 2019",9833
17261,"Wednesday, October 30, 2019",2888
11093,"Wednesday, October 30, 2019",418166
15321,"Wednesday, October 30, 2019",27000
12327,"Wednesday, October 30, 2019",26984
18539,"Wednesday, October 30, 2019",5666
17782,"Wednesday, October 30, 2019",2888
17782,"Wednesday, October 30, 2019",2888
18084,"Wednesday, October 30, 2019",2888
10299,"Wednesday, October 30, 2019",5250
18398,"Wednesday, October 30, 2019",2888
12296,"Wednesday, October 30, 2019",4277
5608,"Wednesday, October 30, 2019",4972
17672,"Wednesday, October 30, 2019",834833
15673,"Wednesday, October 30, 2019",3583
174,"Wednesday, October 30, 2019",7750
15260,"Wednesday, October 30, 2019",43166
12463,"Wednesday, October 30, 2019",29277
6028,"Wednesday, October 30, 2019",4277
2904,"Wednesday, October 30, 2019",2888
14698,"Wednesday, October 30, 2019",2888
16251,"Thursday, October 31, 2019",2888
18566,"Thursday, October 31, 2019",3722
4380,"Thursday, October 31, 2019",4277
16759,"Thursday, October 31, 2019",2888
14933,"Thursday, October 31, 2019",2888
191,"Thursday, October 31, 2019",2888
6596,"Thursday, October 31, 2019",4277
5385,"Thursday, October 31, 2019",7055
7749,"Thursday, October 31, 2019",2888
9377,"Thursday, October 31, 2019",4972
2295,"Thursday, October 31, 2019",3583
10772,"Thursday, October 31, 2019",695944
13421,"Thursday, October 31, 2019",4277
7697,"Thursday, October 31, 2019",70944
7282,"Thursday, October 31, 2019",29277
1584,"Thursday, October 31, 2019",209833
15818,"Thursday, October 31, 2019",2888
12296,"Thursday, October 31, 2019",4277
10444,"Thursday, October 31, 2019",2888
11398,"Thursday, October 31, 2019",4277
16811,"Thursday, October 31, 2019",15388
11421,"Thursday, October 31, 2019",5666
6083,"Thursday, October 31, 2019",7871
3125,"Thursday, October 31, 2019",22333
7167,"Thursday, October 31, 2019",14114
13489,"Thursday, October 31, 2019",2888
17366,"Thursday, October 31, 2019",2888
4279,"Thursday, October 31, 2019",2888
6783,"Thursday, October 31, 2019",2888
17782,"Thursday, October 31, 2019",2888
4923,"Thursday, October 31, 2019",2888
15121,"Thursday, October 31, 2019",2888
18230,"Thursday, October 31, 2019",8444
10818,"Thursday, October 31, 2019",15388
17483,"Thursday, October 31, 2019",3486
13242,"Thursday, October 31, 2019",2888
18583,"Thursday, October 31, 2019",5666
12344,"Thursday, October 31, 2019",3583
18296,"Thursday, October 31, 2019",2888
10299,"Thursday, October 31, 2019",5666
8970,"Thursday, October 31, 2019",2888
18616,"Thursday, October 31, 2019",2888
17818,"Thursday, October 31, 2019",2888
5207,"Friday, November 1, 2019",2888
16016,"Friday, November 1, 2019",2888
18597,"Friday, November 1, 2019",2888
11556,"Friday, November 1, 2019",2888
2958,"Friday, November 1, 2019",2888
10879,"Friday, November 1, 2019",2888
16759,"Friday, November 1, 2019",2888
15444,"Friday, November 1, 2019",2888
9377,"Friday, November 1, 2019",4972
18296,"Friday, November 1, 2019",2888
10444,"Friday, November 1, 2019",2888
1039,"Friday, November 1, 2019",2888
7591,"Friday, November 1, 2019",8444
12463,"Friday, November 1, 2019",29277
6173,"Friday, November 1, 2019",15388
2295,"Friday, November 1, 2019",3583
6783,"Friday, November 1, 2019",4277
13047,"Friday, November 1, 2019",4277
15738,"Friday, November 1, 2019",4277
17782,"Friday, November 1, 2019",2888
18644,"Friday, November 1, 2019",8444
4380,"Friday, November 1, 2019",19555
7432,"Friday, November 1, 2019",15388
13242,"Friday, November 1, 2019",2888
18583,"Friday, November 1, 2019",2888
845,"Friday, November 1, 2019",2888
18521,"Friday, November 1, 2019",2888
191,"Friday, November 1, 2019",4277
10537,"Saturday, November 2, 2019",5250
1255,"Saturday, November 2, 2019",15388
17299,"Saturday, November 2, 2019",2888
14691,"Saturday, November 2, 2019",2888
6467,"Saturday, November 2, 2019",4277
12385,"Saturday, November 2, 2019",5666
9377,"Saturday, November 2, 2019",5666
11924,"Saturday, November 2, 2019",5666
12123,"Saturday, November 2, 2019",14242
6942,"Saturday, November 2, 2019",4277
14291,"Saturday, November 2, 2019",15388
2295,"Saturday, November 2, 2019",3583
9219,"Saturday, November 2, 2019",279277
15698,"Saturday, November 2, 2019",3583
14451,"Saturday, November 2, 2019",16577
17816,"Saturday, November 2, 2019",15388
1237,"Saturday, November 2, 2019",3583
6810,"Saturday, November 2, 2019",7055
18627,"Saturday, November 2, 2019",2888
5982,"Saturday, November 2, 2019",695944
1153,"Saturday, November 2, 2019",2888
11021,"Saturday, November 2, 2019",5777
1568,"Saturday, November 2, 2019",29277
15444,"Saturday, November 2, 2019",2888
660,"Saturday, November 2, 2019",12611
2023,"Saturday, November 2, 2019",15388
7459,"Saturday, November 2, 2019",57055
14858,"Saturday, November 2, 2019",2888
8284,"Saturday, November 2, 2019",29277
18513,"Saturday, November 2, 2019",2888
5237,"Saturday, November 2, 2019",98722
3910,"Saturday, November 2, 2019",4277
10299,"Saturday, November 2, 2019",5666
13047,"Saturday, November 2, 2019",26500
7249,"Saturday, November 2, 2019",140388
4923,"Saturday, November 2, 2019",2888
10222,"Saturday, November 2, 2019",43166
7749,"Saturday, November 2, 2019",2888
6948,"Saturday, November 2, 2019",5666
6467,"Saturday, November 2, 2019",2888
12296,"Saturday, November 2, 2019",4277
11904,"Saturday, November 2, 2019",5666
8357,"Saturday, November 2, 2019",4277
5448,"Saturday, November 2, 2019",29277
5002,"Saturday, November 2, 2019",4277
845,"Saturday, November 2, 2019",2888
6263,"Saturday, November 2, 2019",112611
10687,"Saturday, November 2, 2019",2888
6263,"Saturday, November 2, 2019",98722
18672,"Saturday, November 2, 2019",8444
12322,"Saturday, November 2, 2019",22333
11398,"Saturday, November 2, 2019",4277
7470,"Saturday, November 2, 2019",7055
6596,"Saturday, November 2, 2019",4277
16521,"Saturday, November 2, 2019",4048
8272,"Saturday, November 2, 2019",15388
15230,"Saturday, November 2, 2019",8444
3370,"Saturday, November 2, 2019",2888
6083,"Saturday, November 2, 2019",7871
57,"Saturday, November 2, 2019",29277
1386,"Saturday, November 2, 2019",140388
9652,"Saturday, November 2, 2019",2888
10444,"Saturday, November 2, 2019",2888
7854,"Saturday, November 2, 2019",2888
17366,"Saturday, November 2, 2019",2888
10533,"Saturday, November 2, 2019",43166
18262,"Saturday, November 2, 2019",2888
1153,"Saturday, November 2, 2019",2888
2230,"Saturday, November 2, 2019",5666
427,"Saturday, November 2, 2019",2888
9481,"Saturday, November 2, 2019",26986
9017,"Saturday, November 2, 2019",4277
7040,"Saturday, November 2, 2019",29277
10637,"Saturday, November 2, 2019",43166
12661,"Saturday, November 2, 2019",5322
18687,"Saturday, November 2, 2019",2888
11396,"Saturday, November 2, 2019",4277
14505,"Saturday, November 2, 2019",4277
2264,"Saturday, November 2, 2019",26984
8595,"Saturday, November 2, 2019",20250
17806,"Saturday, November 2, 2019",2888
12296,"Saturday, November 2, 2019",4277
12463,"Saturday, November 2, 2019",29277
6017,"Saturday, November 2, 2019",8444
17782,"Saturday, November 2, 2019",2888
18631,"Saturday, November 2, 2019",2888
17844,"Saturday, November 2, 2019",2888
7669,"Saturday, November 2, 2019",2888
15223,"Saturday, November 2, 2019",4277
8971,"Saturday, November 2, 2019",2888
15618,"Saturday, November 2, 2019",2888
17142,"Saturday, November 2, 2019",7888
16016,"Sunday, November 3, 2019",2888
10526,"Sunday, November 3, 2019",8444
7196,"Sunday, November 3, 2019",3583
13723,"Sunday, November 3, 2019",5666
17731,"Sunday, November 3, 2019",2888
6467,"Sunday, November 3, 2019",4277
9377,"Sunday, November 3, 2019",5666
13242,"Sunday, November 3, 2019",2888
18583,"Sunday, November 3, 2019",2888
5235,"Sunday, November 3, 2019",26972
6123,"Sunday, November 3, 2019",4277
